year,month,anomaly_00N_30N,anomaly_00N_90N,anomaly_20N_90N,anomaly_20S_20N,anomaly_30N_60N,anomaly_30S_00N,anomaly_60N_90N,anomaly_60S_30S,anomaly_60S_60N,anomaly_90S_00N,anomaly_90S_20S,anomaly_90S_60S,anomaly_90S_90N
1956.0,8.0,-0.478084,-0.323375,-0.201048,-0.587853,-0.091178,-0.648969,-0.401754,-0.281327,-0.413184,-0.525248,-0.433219,0.591571,-0.410495
1956.0,9.0,-0.485244,-0.38709,-0.285472,-0.617004,-0.238469,-0.667467,-0.43967,-0.42651,-0.475991,-0.580317,-0.513133,0.638359,-0.471696
1956.0,10.0,-0.498516,-0.329661,-0.195654,-0.595548,0.144874,-0.598671,-1.261652,-0.348435,-0.359906,-0.503998,-0.420071,-0.435624,-0.409305
1956.0,11.0,-0.332761,-0.350967,-0.371015,-0.452404,-0.413752,-0.583216,-0.195271,-0.115788,-0.388032,-0.403694,-0.264813,-0.036969,-0.375004
1956.0,12.0,-0.316097,-0.437751,-0.524464,-0.397699,-0.626441,-0.479995,-0.340271,-0.325241,-0.432649,-0.417168,-0.356689,-0.408761,-0.42788
1957.0,1.0,-0.335218,-0.393676,-0.410246,-0.399171,-0.841598,-0.325813,1.267971,-0.372149,-0.448858,-0.350171,-0.297487,-0.42714,-0.372622
1957.0,2.0,-0.371966,-0.40794,-0.414919,-0.356873,-0.363335,-0.317548,-0.841205,-0.381078,-0.355732,-0.350996,-0.371645,-0.451979,-0.380276
1957.0,3.0,-0.337802,-0.433443,-0.512446,-0.254524,-0.384922,-0.226636,-1.264265,-0.283497,-0.304462,-0.25354,-0.278962,-0.32127,-0.346471
1957.0,4.0,-0.32587,-0.325659,-0.363615,-0.200632,-0.344817,-0.167558,-0.235902,-0.375418,-0.291129,-0.235301,-0.305196,0.313881,-0.284175
1957.0,5.0,-0.160441,-0.190814,-0.245002,-0.062915,-0.257842,-0.082953,-0.076411,-0.112853,-0.15083,-0.088127,-0.134423,0.532362,-0.144775
1957.0,6.0,-0.095852,-0.064489,-0.058258,-0.079457,-0.064228,-0.112516,0.12149,-0.123195,-0.09833,-0.119811,-0.148707,-0.419269,-0.089341
1957.0,7.0,-0.041479,-0.07327,-0.071316,-0.097863,-0.128576,-0.251563,-0.025981,-0.357307,-0.174799,-0.290798,-0.432641,-0.590482,-0.169246
1957.0,8.0,0.005494,0.032573,0.053095,-0.072057,-0.070364,-0.177581,0.550662,-0.444811,-0.136744,-0.256568,-0.355222,0.989969,-0.093741
1957.0,9.0,0.015842,0.0442,0.065516,-0.138395,0.060122,-0.334091,0.126881,-0.494281,-0.163822,-0.383448,-0.465143,0.374736,-0.144897
1957.0,10.0,-0.037199,-0.067135,-0.11854,-0.098019,-0.110201,-0.241176,-0.058661,-0.52158,-0.202858,-0.346407,-0.435094,-0.28456,-0.196016
1957.0,11.0,0.174154,0.061012,-0.025424,0.03574,0.079058,-0.164933,-0.660151,-0.444612,-0.060722,-0.266975,-0.355186,-0.072055,-0.090466
1957.0,12.0,0.215471,0.213471,0.168092,0.076022,0.576856,-0.169852,-1.392554,-0.522002,0.028298,-0.32016,-0.430189,-0.381609,-0.045895
1958.0,1.0,0.285723,0.330926,0.315675,0.173243,0.395144,-0.083768,0.321184,-0.477456,0.043507,-0.254688,-0.398242,-0.347927,0.041601
1958.0,2.0,0.082884,0.083639,0.041795,0.107384,0.275193,0.005215,-0.79683,-0.525522,-0.012536,-0.21072,-0.383577,-0.335128,-0.058108
1958.0,3.0,0.322605,-0.069529,-0.266772,0.131689,-0.321972,-0.089404,-1.380715,-0.522136,-0.100973,-0.257871,-0.4143,-0.212186,-0.160351
1958.0,4.0,0.337985,-0.096936,-0.294076,0.103891,-0.420263,-0.069462,-1.330617,-0.445423,-0.093822,-0.212099,-0.330565,-0.133061,-0.150941
1958.0,5.0,0.033566,-0.07397,-0.132642,-0.053749,-0.053542,-0.110811,-0.819279,-0.482922,-0.121215,-0.246602,-0.327599,0.03754,-0.153277
1958.0,6.0,0.027221,-0.135717,-0.195211,-0.100566,-0.266133,-0.188648,-0.531207,-0.289384,-0.156992,-0.243956,-0.300112,-1.610807,-0.18467
1958.0,7.0,-0.117635,-0.107943,-0.094068,-0.15799,-0.104408,-0.163016,-0.069931,-0.364155,-0.168181,-0.234518,-0.276442,-0.417132,-0.163988
1958.0,8.0,-0.035724,-0.009984,0.027996,-0.168516,-0.071678,-0.305269,0.339066,-0.471954,-0.198968,-0.370829,-0.459233,-1.331418,-0.171055
1958.0,9.0,-0.008981,-0.067399,-0.081371,-0.150699,-0.159679,-0.349385,-0.023376,-0.389497,-0.207462,-0.372212,-0.46486,-1.311033,-0.201074
1958.0,10.0,-0.066341,-0.039732,-0.015437,-0.184601,0.000843,-0.323063,-0.056063,-0.347033,-0.175073,-0.333008,-0.371281,-0.514428,-0.16987
1958.0,11.0,0.055253,0.017227,-0.009887,-0.098552,0.101848,-0.250587,-0.55883,-0.39046,-0.105781,-0.300996,-0.328936,-0.206399,-0.129009
1958.0,12.0,0.205683,0.020905,-0.035032,-0.037444,0.074127,-0.242684,-1.317802,-0.373743,-0.064375,-0.297648,-0.36678,-0.384156,-0.129682
1959.0,1.0,0.059416,0.007772,0.000719,-0.072448,-0.112369,-0.211633,0.227655,-0.349852,-0.136263,-0.278076,-0.350203,-0.45639,-0.129827
1959.0,2.0,-0.125796,-0.143811,-0.185204,-0.080717,-0.426956,-0.148573,1.029043,-0.391451,-0.248784,-0.259932,-0.365589,-0.453829,-0.200272
1959.0,3.0,-0.031155,0.064744,0.148182,-0.075141,0.155445,-0.118467,0.256697,-0.361006,-0.0828,-0.221448,-0.316665,-0.305015,-0.074367
1959.0,4.0,0.023223,-0.051501,-0.064595,-0.0428,0.0213,-0.092474,-0.853138,-0.582181,-0.111952,-0.263028,-0.426116,-0.239167,-0.146885
1959.0,5.0,-0.08274,-0.150694,-0.174577,-0.131727,-0.222133,-0.20623,-0.249134,-0.581899,-0.229721,-0.324719,-0.467089,0.807768,-0.227698
1959.0,6.0,-0.100441,-0.039896,0.007096,-0.197692,-0.03243,-0.269854,0.289676,-0.407243,-0.18388,-0.318196,-0.35739,-0.8663,-0.162179
1959.0,7.0,-0.158234,-0.083933,-0.025871,-0.234182,0.077744,-0.232937,-0.324276,-0.282116,-0.147196,-0.260422,-0.244112,-1.701584,-0.161759
1959.0,8.0,-0.239401,-0.046229,0.091418,-0.32026,0.146395,-0.335867,0.219782,-0.304188,-0.192992,-0.329899,-0.318706,-1.174494,-0.172283
1959.0,9.0,-0.153065,0.032887,0.158,-0.251325,0.203915,-0.283631,0.330682,-0.327009,-0.142373,-0.315254,-0.322028,-2.034082,-0.122718
1959.0,10.0,-0.107748,-0.176278,-0.167858,-0.197313,-0.235344,-0.230474,-0.309437,-0.376287,-0.221146,-0.280754,-0.337592,0.225132,-0.224037
1959.0,11.0,-0.093349,-0.302382,-0.409336,-0.187771,-0.913846,-0.250176,1.04982,-0.354382,-0.367991,-0.291852,-0.312896,-0.571902,-0.297631
1959.0,12.0,-0.084777,-0.217382,-0.272754,-0.207539,-0.33582,-0.320574,-0.49315,-0.547395,-0.300104,-0.409069,-0.482031,-0.314289,-0.309229
1960.0,1.0,-0.030082,-0.187866,-0.227983,-0.20492,-0.25303,-0.273311,-0.865869,-0.388293,-0.219916,-0.31981,-0.336868,-0.327798,-0.251639
1960.0,2.0,0.130286,0.17313,0.321341,-0.214537,0.353808,-0.302617,-0.371525,-0.424668,-0.059386,-0.350095,-0.355166,-0.329515,-0.082607
1960.0,3.0,-0.078669,-0.624152,-0.881955,-0.212327,-1.161187,-0.266743,-1.591514,-0.413523,-0.431191,-0.333353,-0.38274,-0.441528,-0.48257
1960.0,4.0,-0.139564,-0.321011,-0.404793,-0.22342,-0.478215,-0.320666,-0.741986,-0.534479,-0.340296,-0.404963,-0.49736,-0.50052,-0.360345
1960.0,5.0,-0.127882,-0.248166,-0.275828,-0.248409,-0.49432,-0.436533,0.11082,-0.46591,-0.360307,-0.445899,-0.559565,-0.366538,-0.338043
1960.0,6.0,-0.134036,-0.028164,0.079477,-0.276315,-0.015686,-0.363613,0.545238,-0.29717,-0.202944,-0.350613,-0.365093,-1.900077,-0.169905
1960.0,7.0,-0.156848,-0.068356,0.018182,-0.277084,-0.044835,-0.338536,0.309989,-0.339447,-0.217949,-0.350597,-0.36709,-2.144945,-0.195025
1960.0,8.0,-0.081443,-0.043389,-0.001974,-0.22457,-0.025315,-0.372057,0.081623,-0.319611,-0.195259,-0.350403,-0.36719,0.283754,-0.177835
1960.0,9.0,-0.137184,-0.010834,0.083244,-0.234227,0.111595,-0.321484,0.168443,-0.364626,-0.175371,-0.336848,-0.37746,-0.366703,-0.155867
1960.0,10.0,-0.074671,-0.094099,-0.060053,-0.233535,-0.066685,-0.279482,-0.301285,-0.244891,-0.163153,-0.268069,-0.233415,-0.328177,-0.171407
1960.0,11.0,-0.027081,-0.211057,-0.249543,-0.245309,-0.312464,-0.354101,-0.811251,-0.29843,-0.237169,-0.33163,-0.319586,-0.284273,-0.267046
1960.0,12.0,0.117894,0.134393,0.150931,-0.055253,-0.219996,-0.224593,1.741074,-0.26766,-0.130917,-0.246644,-0.267036,-0.363745,-0.04713
1961.0,1.0,0.054138,-0.033885,-0.059117,-0.098244,-0.148929,-0.212855,-0.059752,-0.263466,-0.130892,-0.242282,-0.26347,-0.349344,-0.135973
1961.0,2.0,-0.190736,0.018636,0.146134,-0.192253,0.272181,-0.166753,0.175766,-0.234877,-0.095117,-0.20429,-0.219236,-0.319448,-0.09164
1961.0,3.0,-0.094244,-0.029181,0.042275,-0.19504,0.241214,-0.209348,-0.845921,-0.183616,-0.07372,-0.203857,-0.184162,-0.269946,-0.113916
1961.0,4.0,-0.085993,-0.103981,-0.082606,-0.166627,0.057562,-0.136751,-0.952702,-0.207806,-0.091663,-0.163198,-0.142437,-0.163203,-0.131395
1961.0,5.0,-0.00433,-0.026388,0.024803,-0.164195,0.024872,-0.186471,-0.391908,-0.184499,-0.083213,-0.173461,-0.14321,1.351862,-0.092616
1961.0,6.0,-0.144167,0.007595,0.140235,-0.226238,0.198602,-0.188548,0.080746,-0.296709,-0.105897,-0.230822,-0.235941,-0.951062,-0.099181
1961.0,7.0,-0.281023,-0.076381,0.101775,-0.379514,0.14095,-0.299032,0.16822,-0.416403,-0.214459,-0.338517,-0.320746,-0.221991,-0.193885
1961.0,8.0,-0.276808,-0.069909,0.099517,-0.394042,0.236325,-0.340404,-0.155689,-0.332783,-0.193243,-0.336378,-0.284242,-0.278288,-0.191887
1961.0,9.0,-0.396911,-0.176137,-0.0393,-0.378785,0.064507,-0.224978,0.037929,-0.410843,-0.243986,-0.282822,-0.246162,0.553265,-0.223785
1961.0,10.0,-0.315151,-0.231991,-0.17273,-0.37935,-0.128536,-0.303896,-0.193106,-0.201272,-0.250639,-0.261551,-0.142972,0.130115,-0.245391
1961.0,11.0,-0.303071,-0.093785,0.018605,-0.357668,0.139769,-0.354435,0.118103,-0.271241,-0.217363,-0.320211,-0.257601,-0.337798,-0.202619
1961.0,12.0,-0.263959,-0.272835,-0.256583,-0.327141,-0.060283,-0.329808,-1.241699,-0.276697,-0.242484,-0.312497,-0.287247,-0.433747,-0.291971
1962.0,1.0,-0.223083,0.073543,0.263862,-0.296483,0.132001,-0.34776,1.589477,-0.271471,-0.193951,-0.321985,-0.317546,-0.403049,-0.120258
1962.0,2.0,-0.123395,0.081314,0.25979,-0.286527,0.078639,-0.305633,1.361101,-0.275059,-0.164422,-0.28934,-0.257429,-0.218926,-0.098616
1962.0,3.0,-0.106109,-0.047966,0.024917,-0.256135,-0.026376,-0.284401,0.218147,-0.256476,-0.171607,-0.275249,-0.237626,-0.308835,-0.158804
1962.0,4.0,-0.206347,-0.0595,0.038979,-0.31402,-0.014266,-0.36123,0.653956,-0.291791,-0.226347,-0.33756,-0.295772,-0.432583,-0.188591
1962.0,5.0,-0.191418,-0.073618,0.02607,-0.342446,0.160452,-0.446697,-0.396617,-0.124149,-0.180092,-0.343681,-0.270917,-1.745409,-0.195081
1962.0,6.0,-0.276138,-0.241207,-0.21509,-0.304064,-0.132012,-0.267463,-0.507926,0.1247,-0.175174,-0.126505,0.027066,0.45726,-0.189625
1962.0,7.0,-0.107506,-0.016865,0.092681,-0.253903,0.077465,-0.343278,0.098351,-0.161252,-0.146903,-0.291903,-0.290923,-1.474128,-0.138408
1962.0,8.0,-0.166265,-0.071749,0.019035,-0.266909,0.002429,-0.334455,0.126487,-0.192717,-0.184261,-0.290585,-0.286215,-1.041162,-0.168724
1962.0,9.0,-0.221433,-0.096073,0.013685,-0.282379,0.097664,-0.284865,-0.175764,-0.176283,-0.162138,-0.235814,-0.212102,0.682048,-0.159121
1962.0,10.0,-0.176365,0.002088,0.133921,-0.270915,0.222991,-0.310595,0.088961,-0.275263,-0.145219,-0.29275,-0.283522,0.209913,-0.130721
1962.0,11.0,-0.036592,-0.062942,-0.05627,-0.172938,-0.139522,-0.192273,0.100979,-0.306332,-0.155668,-0.237484,-0.214187,-0.289811,-0.144193
1962.0,12.0,-0.123794,-0.059421,-0.00825,-0.244194,0.073066,-0.306205,-0.251551,-0.365164,-0.180895,-0.329669,-0.324004,-0.344699,-0.186802
1963.0,1.0,0.019816,-0.051103,-0.043226,-0.180363,-0.413674,-0.35893,1.136474,-0.435159,-0.27611,-0.389303,-0.445369,-0.370385,-0.217242
1963.0,2.0,0.108376,0.289018,0.438392,-0.133932,0.334245,-0.301964,1.223642,-0.345183,-0.055394,-0.323283,-0.340386,-0.371283,-0.011799
1963.0,3.0,-0.169721,-0.265681,-0.310741,-0.196651,-0.015033,-0.230666,-2.007673,-0.49722,-0.215742,-0.3379,-0.42501,-0.421606,-0.300096
1963.0,4.0,-0.090105,-0.225198,-0.289763,-0.18024,-0.361491,-0.259038,-0.4535,-0.391328,-0.257276,-0.317872,-0.364869,-0.736445,-0.269057
1963.0,5.0,-0.226933,-0.180939,-0.185215,-0.179442,-0.033287,-0.245233,-0.55387,-0.429556,-0.223461,-0.313659,-0.413524,-0.696178,-0.240935
1963.0,6.0,-0.101952,-0.149195,-0.173201,-0.142965,-0.077335,-0.293724,-0.737529,-0.199555,-0.171204,-0.256014,-0.316982,0.361795,-0.197128
1963.0,7.0,-0.044587,0.043867,0.109413,-0.114477,0.233161,-0.246079,-0.227173,-0.320264,-0.084615,-0.264438,-0.358354,0.403001,-0.090642
1963.0,8.0,-0.013626,0.068084,0.106745,-0.032053,0.148851,-0.161185,0.180145,-0.389873,-0.083894,-0.233873,-0.370772,0.722838,-0.066028
1963.0,9.0,0.087396,0.081043,0.089884,0.008435,0.128328,-0.144682,-0.114802,-0.412405,-0.057663,-0.227918,-0.3677,0.79209,-0.056852
1963.0,10.0,-0.009634,0.259552,0.388411,-0.024922,0.603046,-0.175132,0.351541,-0.518126,-0.006933,-0.310521,-0.494102,-1.491934,0.004429
1963.0,11.0,0.103785,0.271426,0.369109,-0.005635,0.59552,-0.19695,-0.115509,-0.634484,-0.014306,-0.366345,-0.549863,-0.4935,-0.023949
1963.0,12.0,0.113361,-0.074289,-0.167474,0.011124,-0.461299,-0.171332,0.490181,-0.519238,-0.221971,-0.321104,-0.478344,-0.449889,-0.193713
1964.0,1.0,-0.006472,-0.096094,-0.195917,0.037751,-0.101176,-0.13262,-0.61736,-0.593212,-0.181162,-0.321935,-0.517023,-0.357446,-0.206041
1964.0,2.0,-0.079185,-0.381428,-0.56545,-0.050819,-0.995398,-0.150289,0.505609,-0.675553,-0.41488,-0.364593,-0.564031,-0.37163,-0.373247
1964.0,3.0,0.136149,-0.484648,-0.747236,-0.073701,-0.819612,-0.158426,-2.807708,-0.649401,-0.309383,-0.351928,-0.495672,-0.306573,-0.420547
1964.0,4.0,-0.136461,-0.45501,-0.593148,-0.237382,-0.501433,-0.302348,-2.209038,-0.647061,-0.361094,-0.4436,-0.567362,-0.69543,-0.449633
1964.0,5.0,-0.277954,-0.215541,-0.15245,-0.389469,0.031995,-0.474642,-0.927025,-0.572385,-0.319197,-0.515513,-0.564135,-0.944012,-0.351987
1964.0,6.0,-0.279765,-0.204303,-0.120246,-0.403091,-0.101442,-0.486734,-0.201796,-0.545784,-0.34743,-0.505319,-0.54649,-0.316084,-0.34011
1964.0,7.0,-0.315433,-0.209497,-0.119841,-0.441151,-0.055557,-0.517941,-0.245913,-0.472504,-0.344911,-0.500743,-0.492628,-0.40541,-0.340002
1964.0,8.0,-0.405677,-0.348154,-0.256551,-0.49699,-0.330493,-0.483989,-0.123246,-0.361476,-0.405389,-0.443177,-0.415548,-0.629741,-0.390759
1964.0,9.0,-0.473979,-0.401116,-0.327727,-0.539014,-0.333147,-0.504614,-0.286206,-0.370038,-0.432994,-0.461639,-0.404264,-1.036458,-0.429011
1964.0,10.0,-0.47133,-0.43188,-0.365631,-0.572385,-0.426641,-0.589427,-0.245058,-0.448367,-0.492676,-0.529522,-0.484188,-0.183846,-0.476836
1964.0,11.0,-0.450117,-0.297063,-0.176832,-0.578982,0.046227,-0.580513,-0.847265,-0.557156,-0.402047,-0.5589,-0.500748,-0.104031,-0.420354
1964.0,12.0,-0.44563,-0.475876,-0.477715,-0.583285,-0.44792,-0.652165,-0.772761,-0.588088,-0.535752,-0.607442,-0.554728,-0.245145,-0.540003
1965.0,1.0,-0.296061,-0.227534,-0.122415,-0.460029,0.009774,-0.443778,-0.86265,-0.442172,-0.302596,-0.428648,-0.379277,-0.192939,-0.324655
1965.0,2.0,-0.233811,-0.625479,-0.793909,-0.312245,-0.805109,-0.233751,-2.254425,-0.404296,-0.389516,-0.291978,-0.29005,-0.065894,-0.465069
1965.0,3.0,-0.346624,-0.33588,-0.307379,-0.375365,-0.574088,-0.391737,0.830135,-0.500198,-0.439484,-0.424411,-0.461479,-0.145575,-0.378929
1965.0,4.0,-0.450227,-0.459053,-0.504534,-0.322663,-0.557187,-0.303322,-0.068276,-0.663525,-0.471111,-0.445004,-0.566388,-0.398845,-0.452408
1965.0,5.0,-0.30781,-0.271762,-0.271998,-0.240815,-0.111392,-0.249862,-0.763366,-0.71565,-0.318589,-0.40499,-0.551252,1.441232,-0.332658
1965.0,6.0,-0.333363,-0.313298,-0.297294,-0.2776,-0.159462,-0.218805,-0.869916,-0.330489,-0.259137,-0.262779,-0.301111,-0.655038,-0.29047
1965.0,7.0,-0.252052,-0.251719,-0.240403,-0.278718,-0.253274,-0.336858,-0.243487,-0.464493,-0.312635,-0.38891,-0.471411,-1.136644,-0.312989
1965.0,8.0,-0.224618,-0.286684,-0.321556,-0.192541,-0.421049,-0.184271,-0.099877,-0.362534,-0.279553,-0.250278,-0.3178,-0.403495,-0.270274
1965.0,9.0,-0.159739,-0.2654,-0.33613,-0.157047,-0.435513,-0.219688,-0.1702,-0.347756,-0.271715,-0.275565,-0.349228,-1.25969,-0.269998
1965.0,10.0,-0.034556,-0.052786,-0.081451,-0.122743,-0.007371,-0.298129,-0.330634,-0.391651,-0.174852,-0.339803,-0.405724,-0.614937,-0.186577
1965.0,11.0,0.031255,-0.220199,-0.352605,-0.104258,-0.348464,-0.307812,-1.130751,-0.546689,-0.263855,-0.408253,-0.532808,-0.745732,-0.30866
1965.0,12.0,-0.048101,-0.209965,-0.328204,-0.071755,-0.150159,-0.253384,-1.434927,-0.535425,-0.230354,-0.369892,-0.511645,-0.344423,-0.287327
1966.0,1.0,0.180883,-0.290543,-0.531546,0.018824,-0.373099,-0.213059,-2.812024,-0.456795,-0.179552,-0.311167,-0.443778,-0.314701,-0.300565
1966.0,2.0,0.126046,-0.210933,-0.354904,-0.058116,0.054984,-0.289723,-3.491175,-0.614282,-0.155116,-0.407892,-0.567738,-0.245632,-0.305733
1966.0,3.0,0.035619,-0.147024,-0.25956,-0.087455,0.09471,-0.317016,-2.43344,-0.621462,-0.187016,-0.421142,-0.541558,-0.134286,-0.280957
1966.0,4.0,0.010817,-0.333245,-0.522265,-0.135051,-0.447712,-0.291068,-2.004251,-0.5388,-0.279159,-0.381626,-0.463221,-0.283433,-0.35576
1966.0,5.0,-0.069868,-0.157887,-0.20058,-0.207047,-0.262268,-0.398065,-0.233443,-0.518803,-0.295411,-0.43767,-0.510357,0.074532,-0.289865
1966.0,6.0,-0.073908,-0.093261,-0.102894,-0.130407,-0.125826,-0.189999,-0.066499,-0.48835,-0.189505,-0.306622,-0.402678,-1.787474,-0.189387
1966.0,7.0,0.104603,0.004292,-0.057786,-0.066904,-0.061786,-0.302317,-0.281204,-0.489385,-0.155461,-0.366714,-0.458232,-0.197061,-0.162217
1966.0,8.0,0.012895,0.019326,0.035479,-0.186262,0.023685,-0.439449,0.035895,-0.568144,-0.216795,-0.487322,-0.588419,-1.001037,-0.204759
1966.0,9.0,-0.111605,0.002992,0.053482,-0.191465,0.068397,-0.362109,0.329592,-0.535091,-0.225803,-0.425813,-0.520603,-0.099818,-0.193575
1966.0,10.0,-0.034566,-0.084176,-0.097225,-0.225525,0.03297,-0.445637,-0.801382,-0.542053,-0.237655,-0.484148,-0.549792,-0.553125,-0.269608
1966.0,11.0,0.048276,-0.154873,-0.253457,-0.162858,-0.32023,-0.321744,-0.627533,-0.51591,-0.248117,-0.3918,-0.423285,-0.058259,-0.265139
1966.0,12.0,-0.074494,-0.409116,-0.639015,-0.147508,-0.967458,-0.319489,0.030359,-0.503909,-0.422971,-0.388686,-0.450698,-0.252872,-0.399333
1967.0,1.0,-0.269081,-0.353326,-0.412981,-0.294754,-0.361755,-0.289827,-0.830965,-0.527932,-0.347083,-0.370064,-0.38713,-0.166321,-0.361553
1967.0,2.0,-0.145718,-0.47722,-0.635102,-0.308244,-0.808631,-0.357242,-1.039598,-0.469812,-0.413615,-0.388769,-0.371472,-0.215536,-0.434024
1967.0,3.0,-0.286876,-0.107535,0.010362,-0.38598,-0.05193,-0.444745,0.762073,-0.509604,-0.328334,-0.452199,-0.449016,-0.129128,-0.275535
1967.0,4.0,-0.151573,-0.144692,-0.163657,-0.259692,-0.204224,-0.345392,0.167584,-0.447821,-0.278519,-0.384568,-0.369164,-0.319046,-0.259293
1967.0,5.0,-0.115478,-0.002015,0.061478,-0.208854,0.078677,-0.256513,0.331334,-0.30859,-0.152654,-0.273125,-0.252339,-0.071231,-0.129714
1967.0,6.0,-0.185487,-0.161213,-0.16089,-0.298485,-0.145614,-0.444136,-0.085267,-0.369375,-0.286974,-0.414886,-0.399625,-0.245729,-0.276958
1967.0,7.0,-0.255714,-0.0772,0.025263,-0.396018,0.138379,-0.509335,0.038891,-0.383904,-0.26668,-0.453411,-0.393191,0.978909,-0.246567
1967.0,8.0,-0.316033,-0.061535,0.106103,-0.436933,0.327674,-0.488697,-0.21928,-0.325538,-0.228371,-0.427676,-0.369418,-0.529125,-0.229383
1967.0,9.0,-0.277799,-0.127849,-0.010142,-0.443229,0.040866,-0.480577,0.006632,-0.279697,-0.268789,-0.404583,-0.294838,0.154649,-0.251406
1967.0,10.0,-0.31053,0.127,0.392849,-0.440335,0.389977,-0.369782,1.432134,-0.264442,-0.165695,-0.331476,-0.185587,-0.391121,-0.081593
1967.0,11.0,-0.305095,-0.098276,0.067045,-0.463431,-0.100633,-0.46241,1.103848,-0.32942,-0.311757,-0.406401,-0.313534,0.072313,-0.239821
1967.0,12.0,-0.322062,-0.196424,-0.16202,-0.383971,-0.28118,-0.46273,0.95602,-0.439215,-0.378145,-0.442908,-0.399445,-0.15651,-0.314919
1968.0,1.0,-0.395416,-0.481999,-0.537869,-0.459283,-0.517361,-0.473047,-0.861977,-0.333839,-0.430485,-0.399962,-0.321253,-0.20237,-0.441323
1968.0,2.0,-0.400684,-0.326451,-0.313255,-0.476322,-0.46606,-0.557861,0.772245,-0.373186,-0.455618,-0.468007,-0.383517,-0.226424,-0.395073
1968.0,3.0,-0.356076,0.199646,0.532198,-0.473369,0.607041,-0.562115,1.825221,-0.380158,-0.215599,-0.471687,-0.41657,-0.227434,-0.127671
1968.0,4.0,-0.403638,-0.198106,-0.075457,-0.487195,0.020097,-0.559242,0.098186,-0.39451,-0.356863,-0.487867,-0.438352,-0.191147,-0.335201
1968.0,5.0,-0.321252,-0.181158,-0.082056,-0.475414,0.049864,-0.656949,-0.355086,-0.294616,-0.33544,-0.505284,-0.444385,-0.127651,-0.334235
1968.0,6.0,-0.147472,-0.16195,-0.137683,-0.304789,-0.112242,-0.443066,-0.468148,-0.286788,-0.253928,-0.379372,-0.361436,-0.158209,-0.263203
1968.0,7.0,-0.048396,-0.156984,-0.185913,-0.223143,-0.254243,-0.402848,-0.362636,-0.267299,-0.23947,-0.356231,-0.367034,-0.6911,-0.248581
1968.0,8.0,0.038524,-0.150044,-0.226445,-0.124804,-0.453289,-0.334353,0.011389,-0.378961,-0.255477,-0.346531,-0.428109,0.28459,-0.23824
1968.0,9.0,-0.023964,-0.151146,-0.18588,-0.15594,-0.301856,-0.296233,-0.231459,-0.375061,-0.229238,-0.327955,-0.405514,-0.685614,-0.230894
1968.0,10.0,-0.028936,-0.102217,-0.168466,-0.082139,-0.201232,-0.201204,-0.10648,-0.311725,-0.169505,-0.235556,-0.27505,0.463111,-0.16324
1968.0,11.0,0.11891,-0.189682,-0.322381,-0.060951,-0.172621,-0.171813,-2.063298,-0.297216,-0.109728,-0.21813,-0.251677,-0.122347,-0.203062
1968.0,12.0,0.208891,-0.423211,-0.776456,0.054282,-0.795027,-0.123658,-2.649007,-0.326374,-0.209872,-0.203354,-0.275879,-0.160601,-0.318003
1969.0,1.0,0.219619,-0.707779,-1.25646,0.122754,-1.765783,0.037685,-1.694071,-0.194638,-0.338411,-0.058199,-0.084847,-0.029607,-0.384316
1969.0,2.0,0.41824,-0.657914,-1.263168,0.221775,-1.666775,0.054393,-2.857483,-0.254033,-0.267648,-0.070312,-0.139614,-0.091114,-0.372286
1969.0,3.0,0.501416,-0.24724,-0.64563,0.285742,-0.9156,0.079869,-1.925654,-0.255015,-0.07306,-0.05703,-0.173884,-0.18033,-0.156323
1969.0,4.0,0.221664,-0.102114,-0.327953,0.208928,-0.379185,0.071993,-0.883319,-0.212712,-0.036823,-0.037886,-0.14469,0.141269,-0.071429
1969.0,5.0,0.227435,-0.108133,-0.325929,0.183252,-0.395745,0.057617,-0.901634,-0.193294,-0.038065,-0.045053,-0.138679,-0.239607,-0.078404
1969.0,6.0,0.155382,-0.179085,-0.380311,0.090163,-0.544575,-0.063922,-0.583912,-0.333488,-0.149769,-0.1601,-0.284662,-0.098854,-0.170466
1969.0,7.0,-0.027304,-0.076849,-0.123138,-0.039848,-0.181639,-0.085186,0.075783,-0.347633,-0.140562,-0.201159,-0.278318,-0.666878,-0.135566
1969.0,8.0,-0.022331,-0.067062,-0.101322,-0.051875,-0.159841,-0.138085,0.051932,-0.264509,-0.1306,-0.202019,-0.278226,-1.833324,-0.128477
1969.0,9.0,0.09807,-0.061279,-0.151425,-0.001368,-0.187487,-0.178785,-0.397087,-0.281442,-0.117969,-0.22124,-0.301386,-0.352842,-0.135426
1969.0,10.0,0.089693,-0.127729,-0.272176,0.068211,-0.465944,-0.030729,0.031458,-0.363467,-0.150138,-0.152461,-0.266082,0.112868,-0.139037
1969.0,11.0,0.078951,0.073712,0.031447,0.077845,0.05724,-0.021902,0.112259,-0.307616,-0.033845,-0.143308,-0.242319,-0.498909,-0.029068
1969.0,12.0,0.166192,0.071672,-0.033314,0.124723,-0.272756,-0.066828,1.022918,-0.214219,-0.073498,-0.13294,-0.209399,-0.225137,-0.028083
1970.0,1.0,0.22397,-0.194828,-0.462597,0.153617,-0.631408,0.02969,-0.822444,-0.193275,-0.100352,-0.070998,-0.13,-0.159668,-0.133398
